Date,Historical Adj Close,Volume,Daily New Cases,Adj Close
2011-08-18 00:00:00,39.077709,15513400,0,40.492897
2011-08-19 00:00:00,40.59454,25045700,0,40.891655
2011-08-22 00:00:00,40.305256,23035700,0,40.805641
2011-08-23 00:00:00,40.492897,13771300,0,41.603153
2011-08-24 00:00:00,40.891655,17170000,0,41.728237
2011-08-25 00:00:00,40.805641,11395700,0,41.204391
2011-08-26 00:00:00,41.603153,10970800,0,41.360771
2011-08-29 00:00:00,41.728237,10460200,0,41.587502
2011-08-30 00:00:00,41.204391,8477000,0,41.298229
2011-08-31 00:00:00,41.360771,13484200,0,41.587502
2011-09-01 00:00:00,41.587502,13230200,0,41.16531
2011-09-02 00:00:00,41.298229,12492600,0,40.680538
2011-09-06 00:00:00,41.587502,10809500,0,40.406879
2011-09-07 00:00:00,41.16531,17114400,0,40.985477
2011-09-08 00:00:00,40.680538,10403500,0,40.821285
2011-09-09 00:00:00,40.406879,11602500,0,40.1567
2011-09-12 00:00:00,40.985477,12027800,0,40.51635
2011-09-13 00:00:00,40.821285,11229300,0,40.336517
2011-09-14 00:00:00,40.1567,10770800,0,40.813469
2011-09-15 00:00:00,40.51635,12507600,0,41.055836
2011-09-16 00:00:00,40.336517,10999200,0,41.16531
2011-09-19 00:00:00,40.813469,35684600,0,41.00893
2011-09-20 00:00:00,41.055836,9028900,0,40.883831
2011-09-21 00:00:00,41.16531,8421200,0,40.125427
2011-09-22 00:00:00,41.00893,10473900,0,39.312286
2011-09-23 00:00:00,40.883831,21320300,0,39.718838
2011-09-26 00:00:00,40.125427,12703000,0,40.524174
2011-09-27 00:00:00,39.312286,11360600,0,40.680538
2011-09-28 00:00:00,39.718838,11492500,0,40.117603
2011-09-29 00:00:00,40.524174,11460200,0,40.602356
2011-09-30 00:00:00,40.680538,10344400,0,40.578907
2011-10-03 00:00:00,40.117603,13619300,0,40.625805
2011-10-04 00:00:00,40.602356,15500200,0,41.345127
2011-10-05 00:00:00,40.578907,18697500,0,41.16531
2011-10-06 00:00:00,40.625805,13604500,0,41.243496
2011-10-07 00:00:00,41.345127,10021200,0,41.986275
2011-10-10 00:00:00,41.16531,13912900,0,42.854137
2011-10-11 00:00:00,41.243496,12188400,0,42.783768
2011-10-12 00:00:00,41.986275,10213500,0,43.159058
2011-10-13 00:00:00,42.854137,22097300,0,43.018322
2011-10-14 00:00:00,42.783768,10501100,0,43.362343
2011-10-17 00:00:00,43.159058,10706000,0,42.830666
2011-10-18 00:00:00,43.018322,8970200,0,43.698551
2011-10-19 00:00:00,43.362343,14070400,0,43.980015
2011-10-20 00:00:00,42.830666,12985200,0,44.073837
2011-10-21 00:00:00,43.698551,12645800,0,44.503876
2011-10-24 00:00:00,43.980015,14498600,0,44.394409
2011-10-25 00:00:00,44.073837,9279500,0,44.339676
2011-10-26 00:00:00,44.503876,10104300,0,44.855721
2011-10-27 00:00:00,44.394409,12724700,0,45.199749
2011-10-28 00:00:00,44.339676,15325500,0,44.683708
2011-10-31 00:00:00,44.855721,11292800,0,44.347507
2011-11-01 00:00:00,45.199749,9480900,0,43.964386
2011-11-02 00:00:00,44.683708,13788100,0,44.456955
2011-11-03 00:00:00,44.347507,8920300,0,44.894806
2011-11-04 00:00:00,43.964386,9575600,0,44.957371
2011-11-07 00:00:00,44.456955,7006100,0,45.30138
2011-11-08 00:00:00,44.894806,8520100,0,46.380363
2011-11-09 00:00:00,44.957371,20104300,0,45.387375
2011-11-10 00:00:00,45.30138,13946800,0,45.449932
2011-11-11 00:00:00,46.380363,9410000,0,46.286522
2011-11-14 00:00:00,45.387375,8397900,0,46.044155
2011-11-15 00:00:00,45.449932,10552100,0,44.926083
2011-11-16 00:00:00,46.286522,16005900,0,44.316219
2011-11-17 00:00:00,46.044155,11780800,0,44.35532
2011-11-18 00:00:00,44.926083,10223800,0,44.746258
2011-11-21 00:00:00,44.316219,8982300,0,44.300591
2011-11-22 00:00:00,44.35532,9932200,0,44.449135
2011-11-23 00:00:00,44.746258,7497300,0,44.284943
2011-11-25 00:00:00,44.300591,8260400,0,44.480427
2011-11-28 00:00:00,44.449135,4258800,0,44.761887
2011-11-29 00:00:00,44.284943,9288100,0,45.481205
2011-11-30 00:00:00,44.480427,10817200,0,46.051968
2011-12-01 00:00:00,44.761887,14845200,0,45.82523
2011-12-02 00:00:00,45.481205,8787300,0,45.418663
2011-12-05 00:00:00,46.051968,11199100,0,45.614132
2011-12-06 00:00:00,45.82523,10515200,0,45.958153
2011-12-07 00:00:00,45.418663,11401600,0,46.032883
2011-12-08 00:00:00,45.614132,15754600,0,45.615921
2011-12-09 00:00:00,45.958153,10350300,0,45.883411
2011-12-12 00:00:00,46.032883,10058900,0,45.70245
2011-12-13 00:00:00,45.615921,10037100,0,45.316936
2011-12-14 00:00:00,45.883411,10972100,0,45.356281
2011-12-15 00:00:00,45.70245,8984200,0,45.592312
2011-12-16 00:00:00,45.316936,8557400,0,45.84407
2011-12-19 00:00:00,45.356281,14913900,0,45.458557
2011-12-20 00:00:00,45.592312,7235400,0,46.567879
2011-12-21 00:00:00,45.84407,11067400,0,46.725231
2011-12-22 00:00:00,45.458557,8574500,0,46.567879
2011-12-23 00:00:00,46.567879,7901700,0,47.197289
2011-12-27 00:00:00,46.725231,6190600,0,47.071411
2011-12-28 00:00:00,46.567879,4866400,0,46.992722
2011-12-29 00:00:00,47.197289,5241700,0,47.197289
2011-12-30 00:00:00,47.071411,6332200,0,47.016323
2012-01-03 00:00:00,46.992722,4665300,0,47.464779
2012-01-04 00:00:00,47.197289,12668800,0,46.976986
2012-01-05 00:00:00,47.016323,9593300,0,46.748844
2012-01-06 00:00:00,47.464779,12768200,0,46.418388
2012-01-09 00:00:00,46.976986,8069400,0,46.560005
2012-01-10 00:00:00,46.748844,6679300,0,46.449871
2012-01-11 00:00:00,46.418388,6907300,0,46.733097
2012-01-12 00:00:00,46.560005,6365600,0,46.811775
2012-01-13 00:00:00,46.449871,7236400,0,46.843243
2012-01-17 00:00:00,46.733097,7729300,0,47.087132
2012-01-18 00:00:00,46.811775,8500000,0,47.21302
2012-01-19 00:00:00,46.843243,5911400,0,47.685078
2012-01-20 00:00:00,47.087132,9234600,0,47.999783
2012-01-23 00:00:00,47.21302,10378800,0,47.921097
2012-01-24 00:00:00,47.685078,7134100,0,48.29874
2012-01-25 00:00:00,47.999783,7362800,0,48.361691
2012-01-26 00:00:00,47.921097,5915800,0,47.968296
2012-01-27 00:00:00,48.29874,7436200,0,47.763756
2012-01-30 00:00:00,48.361691,6287300,0,48.22794
2012-01-31 00:00:00,47.968296,7636900,0,48.275139
2012-02-01 00:00:00,47.763756,9761500,0,48.920277
2012-02-02 00:00:00,48.22794,12130600,0,48.731461
2012-02-03 00:00:00,48.275139,6211300,0,48.802261
2012-02-06 00:00:00,48.920277,7727200,0,48.684258
2012-02-07 00:00:00,48.731461,5480600,0,48.534771
2012-02-08 00:00:00,48.802261,6084400,0,48.479687
2012-02-09 00:00:00,48.684258,7260000,0,48.747189
2012-02-10 00:00:00,48.534771,6453100,0,48.699982
2012-02-13 00:00:00,48.479687,5501000,0,48.613445
2012-02-14 00:00:00,48.747189,4175000,0,48.95174
2012-02-15 00:00:00,48.699982,5173100,0,48.589832
2012-02-16 00:00:00,48.613445,5833700,0,48.810139
2012-02-17 00:00:00,48.95174,7256400,0,49.156303
2012-02-21 00:00:00,48.589832,8191800,0,47.260223
2012-02-22 00:00:00,48.810139,23894800,0,46.103699
2012-02-23 00:00:00,49.156303,28630200,0,46.056507
2012-02-24 00:00:00,47.260223,14880300,0,46.253185
2012-02-27 00:00:00,46.103699,9925900,0,45.993557
2012-02-28 00:00:00,46.056507,12258800,0,46.363323
2012-02-29 00:00:00,46.253185,10761900,0,46.481339
2012-03-01 00:00:00,45.993557,11484400,0,46.276775
2012-03-02 00:00:00,46.363323,16283900,0,46.426281
2012-03-05 00:00:00,46.481339,9848100,0,46.733097
2012-03-06 00:00:00,46.276775,9651000,0,46.394787
2012-03-07 00:00:00,46.426281,9057100,0,47.095016
2012-03-08 00:00:00,46.733097,14916900,0,47.338551
2012-03-09 00:00:00,46.394787,7795600,0,47.584076
2012-03-12 00:00:00,47.095016,6292900,0,48.059288
2012-03-13 00:00:00,47.338551,7576800,0,48.312714
2012-03-14 00:00:00,47.584076,8734600,0,48.376083
2012-03-15 00:00:00,48.059288,6375000,0,48.494892
2012-03-16 00:00:00,48.312714,6755000,0,48.186012
2012-03-19 00:00:00,48.376083,12077100,0,48.106796
2012-03-20 00:00:00,48.494892,8251900,0,47.99593
2012-03-21 00:00:00,48.186012,7911500,0,47.964237
2012-03-22 00:00:00,48.106796,7302800,0,48.035526
2012-03-23 00:00:00,47.99593,5710800,0,48.114719
2012-03-26 00:00:00,47.964237,6957700,0,48.471123
2012-03-27 00:00:00,48.035526,6214800,0,48.384014
2012-03-28 00:00:00,48.114719,7351600,0,48.463203
2012-03-29 00:00:00,48.471123,7124000,0,48.170162
2012-03-30 00:00:00,48.384014,6691700,0,48.471123
2012-04-02 00:00:00,48.463203,6941400,0,48.597851
2012-04-03 00:00:00,48.170162,6465900,0,48.035526
2012-04-04 00:00:00,48.471123,11180100,0,47.726627
2012-04-05 00:00:00,48.597851,10851700,0,48.051361
2012-04-09 00:00:00,48.035526,6528700,0,47.62368
2012-04-10 00:00:00,47.726627,6831700,0,47.465271
2012-04-11 00:00:00,48.051361,9553100,0,47.362312
2012-04-12 00:00:00,47.62368,7747700,0,47.631596
2012-04-13 00:00:00,47.465271,7367700,0,47.338551
2012-04-16 00:00:00,47.362312,6692600,0,47.980076
2012-04-17 00:00:00,47.631596,6844600,0,49.001766
2012-04-18 00:00:00,47.338551,10676400,0,49.152256
2012-04-19 00:00:00,47.980076,7957300,0,48.906727
2012-04-20 00:00:00,49.001766,6379600,0,49.461151
2012-04-23 00:00:00,49.152256,8997700,0,47.156384
2012-04-24 00:00:00,48.906727,38007300,0,45.754528
2012-04-25 00:00:00,49.461151,30090600,0,45.42979
2012-04-26 00:00:00,47.156384,28011800,0,46.689102
2012-04-27 00:00:00,45.754528,25092900,0,46.752464
2012-04-30 00:00:00,45.42979,9027900,0,46.657429
2012-05-01 00:00:00,46.689102,7482600,0,46.784138
2012-05-02 00:00:00,46.752464,9915700,0,46.736637
2012-05-03 00:00:00,46.657429,7347700,0,46.720783
2012-05-04 00:00:00,46.784138,6891900,0,46.491104
2012-05-07 00:00:00,46.736637,6944500,0,46.879181
2012-05-08 00:00:00,46.720783,8658200,0,46.768303
2012-05-09 00:00:00,46.491104,10273300,0,47.069313
2012-05-10 00:00:00,46.879181,11157600,0,47.196896
2012-05-11 00:00:00,46.768303,7740700,0,47.380283
2012-05-14 00:00:00,47.069313,7473600,0,47.1012
2012-05-15 00:00:00,47.196896,6201000,0,47.324471
2012-05-16 00:00:00,47.380283,10561400,0,47.196896
2012-05-17 00:00:00,47.1012,10838100,0,49.182362
2012-05-18 00:00:00,47.324471,29292400,0,49.780396
2012-05-21 00:00:00,47.196896,16630700,0,50.266808
2012-05-22 00:00:00,49.182362,11149900,0,50.816994
2012-05-23 00:00:00,49.780396,12074400,0,51.494778
2012-05-24 00:00:00,50.266808,15682200,0,51.885487
2012-05-25 00:00:00,50.816994,11302700,0,52.076859
2012-05-29 00:00:00,51.494778,10179900,0,52.371891
2012-05-30 00:00:00,51.885487,10036900,0,52.180519
2012-05-31 00:00:00,52.076859,9979700,0,52.483528
2012-06-01 00:00:00,52.371891,16765500,0,52.26823
2012-06-04 00:00:00,52.180519,15300700,0,52.619068
2012-06-05 00:00:00,52.483528,13876800,0,52.228348
2012-06-06 00:00:00,52.26823,9341000,0,52.571228
2012-06-07 00:00:00,52.619068,10846900,0,52.523396
2012-06-08 00:00:00,52.228348,12546700,0,54.397221
2012-06-11 00:00:00,52.571228,18012600,0,53.847031
2012-06-12 00:00:00,52.523396,10491400,0,53.998539
2012-06-13 00:00:00,54.397221,8987800,0,53.480255
2012-06-14 00:00:00,53.847031,10748900,0,53.926762
2012-06-15 00:00:00,53.998539,9994400,0,54.022453
2012-06-18 00:00:00,53.480255,12742000,0,54.317493
2012-06-19 00:00:00,53.926762,7553500,0,54.070305
2012-06-20 00:00:00,54.022453,7906000,0,54.636433
2012-06-21 00:00:00,54.317493,8989800,0,53.982578
2012-06-22 00:00:00,54.070305,9843600,0,53.663647
2012-06-25 00:00:00,54.636433,11400700,0,54.365341
2012-06-26 00:00:00,53.982578,11830600,0,54.68428
2012-06-27 00:00:00,53.663647,10811800,0,54.692245
2012-06-28 00:00:00,54.365341,8797800,0,54.461029
2012-06-29 00:00:00,54.68428,8578400,0,55.593285
2012-07-02 00:00:00,54.692245,10663400,0,55.29826
2012-07-03 00:00:00,54.461029,10425200,0,56.414608
2012-07-05 00:00:00,55.593285,9394700,0,56.677723
2012-07-06 00:00:00,55.29826,12440500,0,56.901001
2012-07-09 00:00:00,56.414608,8009200,0,57.219963
2012-07-10 00:00:00,56.677723,11150400,0,57.499031
2012-07-11 00:00:00,56.901001,13328200,0,57.618652
2012-07-12 00:00:00,57.219963,12243900,0,57.658497
2012-07-13 00:00:00,57.499031,10195800,0,58.352211
2012-07-16 00:00:00,57.618652,8180100,0,58.192764
2012-07-17 00:00:00,57.658497,8080600,0,58.288445
2012-07-18 00:00:00,58.352211,12176300,0,58.089092
2012-07-19 00:00:00,58.192764,9495100,0,57.036564
2012-07-20 00:00:00,58.288445,16878000,0,57.610661
2012-07-23 00:00:00,58.089092,11052000,0,57.291725
2012-07-24 00:00:00,57.036564,6656500,0,57.522945
2012-07-25 00:00:00,57.610661,7475700,0,57.475117
2012-07-26 00:00:00,57.291725,6981900,0,58.742947
2012-07-27 00:00:00,57.522945,8192400,0,59.420715
2012-07-30 00:00:00,57.475117,10861500,0,59.787525
2012-07-31 00:00:00,58.742947,9145600,0,59.348957
2012-08-01 00:00:00,59.420715,8322900,0,58.703094
2012-08-02 00:00:00,59.787525,9699000,0,59.045937
2012-08-03 00:00:00,59.348957,8093000,0,59.444653
2012-08-06 00:00:00,58.703094,8740000,0,59.229355
2012-08-07 00:00:00,59.045937,6117500,0,58.998112
2012-08-08 00:00:00,59.444653,7614500,0,59.573307
2012-08-09 00:00:00,59.229355,6578300,0,59.20454
2012-08-10 00:00:00,58.998112,5284700,0,59.068264
2012-08-13 00:00:00,59.573307,5644200,0,58.843777
2012-08-14 00:00:00,59.20454,6301000,0,59.332813
2012-08-15 00:00:00,59.068264,7242000,0,59.685562
2012-08-16 00:00:00,58.843777,7774400,0,57.841667
2012-08-17 00:00:00,59.332813,17813200,0,57.713409
2012-08-20 00:00:00,59.685562,9734900,0,57.961933
2012-08-21 00:00:00,57.841667,5548700,0,57.264465
2012-08-22 00:00:00,57.713409,7634200,0,57.537022
2012-08-23 00:00:00,57.961933,6661000,0,57.368668
2012-08-24 00:00:00,57.264465,6005100,0,57.809601
2012-08-27 00:00:00,57.537022,5190100,0,58.122276
2012-08-28 00:00:00,57.368668,5766900,0,58.050114
2012-08-29 00:00:00,57.809601,4822700,0,58.338711
2012-08-30 00:00:00,58.122276,4230800,0,57.921841
2012-08-31 00:00:00,58.050114,5237200,0,58.202435
2012-09-04 00:00:00,58.338711,5885100,0,58.931973
2012-09-05 00:00:00,57.921841,8524100,0,58.96405
2012-09-06 00:00:00,58.202435,7964100,0,59.974171
2012-09-07 00:00:00,58.931973,6508500,0,59.180504
2012-09-10 00:00:00,58.96405,6621400,0,58.931973
2012-09-11 00:00:00,59.974171,6500100,0,59.372887
2012-09-12 00:00:00,59.180504,5291400,0,59.38092
2012-09-13 00:00:00,58.931973,4297800,0,60.238712
2012-09-14 00:00:00,59.372887,7407400,0,59.725655
2012-09-17 00:00:00,59.38092,8535700,0,59.316788
2012-09-18 00:00:00,60.238712,6854600,0,59.284718
2012-09-19 00:00:00,59.725655,5304100,0,59.621426
2012-09-20 00:00:00,59.316788,5655900,0,59.926067
2012-09-21 00:00:00,59.284718,4523200,0,59.685562
2012-09-24 00:00:00,59.621426,10562300,0,59.91803
2012-09-25 00:00:00,59.926067,4413700,0,59.53323
2012-09-26 00:00:00,59.685562,6424700,0,59.477119
2012-09-27 00:00:00,59.91803,4804900,0,59.308769
2012-09-28 00:00:00,59.53323,5390100,0,59.164467
2012-10-01 00:00:00,59.477119,6021000,0,59.364868
2012-10-02 00:00:00,59.308769,4662300,0,59.124374
2012-10-03 00:00:00,59.164467,4236500,0,59.485138
2012-10-04 00:00:00,59.364868,8164700,0,59.902004
2012-10-05 00:00:00,59.124374,5000900,0,60.230713
2012-10-08 00:00:00,59.485138,5205100,0,60.326881
2012-10-09 00:00:00,59.902004,4545900,0,59.437031
2012-10-10 00:00:00,60.230713,8307300,0,60.463188
2012-10-11 00:00:00,60.326881,19364800,0,60.134502
2012-10-12 00:00:00,59.437031,8325500,0,60.775856
2012-10-15 00:00:00,60.463188,8029300,0,61.850098
2012-10-16 00:00:00,60.134502,9669600,0,61.657696
2012-10-17 00:00:00,60.775856,6310100,0,61.75391
2012-10-18 00:00:00,61.850098,7494500,0,61.37711
2012-10-19 00:00:00,61.657696,7325700,0,60.623531
2012-10-22 00:00:00,61.75391,6942500,0,60.647579
2012-10-23 00:00:00,61.37711,5425400,0,59.934063
2012-10-24 00:00:00,60.623531,5833900,0,59.982174
2012-10-25 00:00:00,60.647579,4583200,0,60.383022
2012-10-26 00:00:00,59.934063,4432900,0,60.214684
2012-10-31 00:00:00,59.982174,4446900,0,60.142521
2012-11-01 00:00:00,60.383022,6551200,0,58.883854
2012-11-02 00:00:00,60.214684,12943600,0,58.338711
2012-11-05 00:00:00,60.142521,8563500,0,58.635353
2012-11-06 00:00:00,58.883854,4767700,0,59.132408
2012-11-07 00:00:00,58.338711,5334400,0,58.611301
2012-11-08 00:00:00,58.635353,6809900,0,58.106243
2012-11-09 00:00:00,59.132408,7137100,0,57.969936
2012-11-12 00:00:00,58.611301,6891400,0,58.106243
2012-11-13 00:00:00,58.106243,4382800,0,57.569107
2012-11-14 00:00:00,57.969936,8977400,0,57.168262
2012-11-15 00:00:00,58.106243,9111300,0,55.091892
2012-11-16 00:00:00,57.569107,23048900,0,54.538731
2012-11-19 00:00:00,57.168262,12257100,0,55.332386
2012-11-20 00:00:00,55.091892,12835700,0,55.31636
2012-11-21 00:00:00,54.538731,9394600,0,55.22818
2012-11-23 00:00:00,55.332386,7039600,0,56.27837
2012-11-26 00:00:00,55.31636,5134900,0,56.045895
2012-11-27 00:00:00,55.22818,9073200,0,55.717201
2012-11-28 00:00:00,56.27837,7382300,0,56.566967
2012-11-29 00:00:00,56.045895,10496400,0,56.783455
2012-11-30 00:00:00,55.717201,9620500,0,57.737442
2012-12-03 00:00:00,56.566967,12485200,0,57.192307
2012-12-04 00:00:00,56.783455,9086800,0,57.817635
2012-12-05 00:00:00,57.737442,12820500,0,57.759182
2012-12-06 00:00:00,57.192307,9513200,0,57.710815
2012-12-07 00:00:00,57.817635,7166100,0,58.275097
2012-12-10 00:00:00,57.759182,7283000,0,58.162235
2012-12-11 00:00:00,57.710815,5901600,0,57.146526
2012-12-12 00:00:00,58.275097,14595000,0,55.57457
2012-12-13 00:00:00,58.162235,23401900,0,55.655186
2012-12-14 00:00:00,57.146526,14243500,0,55.421398
2012-12-17 00:00:00,55.57457,10502300,0,55.784145
2012-12-18 00:00:00,55.655186,10531700,0,56.02599
2012-12-19 00:00:00,55.421398,11589800,0,55.235973
2012-12-20 00:00:00,55.784145,9973200,0,55.62294
2012-12-21 00:00:00,56.02599,9686300,0,55.340797
2012-12-24 00:00:00,55.235973,13231000,0,55.276299
2012-12-26 00:00:00,55.62294,2904800,0,54.808739
2012-12-27 00:00:00,55.340797,6092900,0,54.969982
2012-12-28 00:00:00,55.276299,7384200,0,54.502415
2012-12-31 00:00:00,54.808739,5513400,0,55.002201
2013-01-02 00:00:00,54.969982,7012500,0,55.816402
2013-01-03 00:00:00,54.502415,10390800,0,55.461716
2013-01-04 00:00:00,55.002201,8910100,0,55.671314
2013-01-07 00:00:00,55.816402,6438000,0,55.13924
2013-01-08 00:00:00,55.461716,6201400,0,55.292412
2013-01-09 00:00:00,55.671314,5866900,0,55.276299
2013-01-10 00:00:00,55.13924,5055200,0,55.107002
2013-01-11 00:00:00,55.292412,11453800,0,55.324669
2013-01-14 00:00:00,55.276299,6224500,0,55.058647
2013-01-15 00:00:00,55.107002,5490400,0,55.606827
2013-01-16 00:00:00,55.324669,6140400,0,55.792213
2013-01-17 00:00:00,55.058647,4917900,0,55.50201
2013-01-18 00:00:00,55.606827,7232600,0,55.784145
2013-01-22 00:00:00,55.792213,7813400,0,56.090492
2013-01-23 00:00:00,55.50201,5747900,0,56.017941
2013-01-24 00:00:00,55.784145,6365400,0,56.259789
2013-01-25 00:00:00,56.090492,9139000,0,55.62294
2013-01-28 00:00:00,56.017941,7967700,0,55.905075
2013-01-29 00:00:00,56.259789,7054800,0,56.340382
2013-01-30 00:00:00,55.62294,9560900,0,56.227539
2013-01-31 00:00:00,55.905075,7020600,0,56.388748
2013-02-01 00:00:00,56.340382,7016200,0,56.824062
2013-02-04 00:00:00,56.227539,6449800,0,56.130795
2013-02-05 00:00:00,56.388748,10759300,0,57.04977
2013-02-06 00:00:00,56.824062,10525500,0,57.4851
2013-02-07 00:00:00,56.130795,9757800,0,57.420589
2013-02-08 00:00:00,57.04977,8306900,0,57.622135
2013-02-11 00:00:00,57.4851,5906600,0,57.557652
2013-02-12 00:00:00,57.420589,6202600,0,57.557652
2013-02-13 00:00:00,57.622135,4762000,0,57.549572
2013-02-14 00:00:00,57.557652,3968600,0,57.090096
2013-02-15 00:00:00,57.557652,6821000,0,55.86478
2013-02-19 00:00:00,57.549572,25683700,0,55.429462
2013-02-20 00:00:00,57.090096,14682300,0,55.792213
2013-02-21 00:00:00,55.86478,11973600,0,56.638649
2013-02-22 00:00:00,55.429462,20413100,0,56.751514
2013-02-25 00:00:00,55.792213,9165200,0,56.78376
2013-02-26 00:00:00,56.638649,11817600,0,57.323875
2013-02-27 00:00:00,56.751514,10557600,0,57.767239
2013-02-28 00:00:00,56.78376,8819000,0,57.057854
2013-03-01 00:00:00,57.323875,18883600,0,57.831722
2013-03-04 00:00:00,57.767239,8902300,0,59.057037
2013-03-05 00:00:00,57.057854,10567200,0,59.427887
2013-03-06 00:00:00,57.831722,9142000,0,59.153782
2013-03-07 00:00:00,59.057037,7149600,0,59.105419
2013-03-08 00:00:00,59.427887,6680000,0,59.251465
2013-03-11 00:00:00,59.153782,5744600,0,59.210907
2013-03-12 00:00:00,59.105419,5148700,0,59.713905
2013-03-13 00:00:00,59.251465,8153400,0,59.754471
2013-03-14 00:00:00,59.210907,5326100,0,59.40559
2013-03-15 00:00:00,59.713905,6353200,0,58.821445
2013-03-18 00:00:00,59.754471,17195100,0,58.618607
2013-03-19 00:00:00,59.40559,5771000,0,58.78088
2013-03-20 00:00:00,58.821445,5752800,0,59.218983
2013-03-21 00:00:00,58.618607,6320300,0,59.332569
2013-03-22 00:00:00,58.78088,5506700,0,60.265606
2013-03-25 00:00:00,59.218983,7323800,0,60.728062
2013-03-26 00:00:00,59.332569,10438700,0,60.663158
2013-03-27 00:00:00,60.265606,6642400,0,60.671276
2013-03-28 00:00:00,60.728062,5970300,0,60.711857
